Summary level,Program label,Program,Sub-program,Name,Code,Subsidized units available,% Occupied,# Reported,% Reported,Average months since report,% moved in past year,Number of people per unit,Number of people: total,Rent per month ($$),Spending per month ($$),Household income per year,Household income per year per person,"% $1 - $4,999","% $5,000 - $9,999","% $10,000 - $14,999","% $15,000 - $19,999","% $20,000 or more",% Households where wages are major source of income,% Households where welfare is major source of income,% Households with other major sources of income,% of local median (Household income),% very low income,% extremely low income,% 2+ adults with children,% 1 adult with children,% female head,% female head with children,"% with disability, among Head, Spouse, Co-head, aged 61 years or less","% with disability, among Head, Spouse, Co-head, aged 62 years or older","% with disability, among all persons in households",% 24 years or less (Head or spouse),% 25 to 49 years (Head or spouse),% 51 to 60 (Head or spouse),% 62 or more (Head or spouse),% 85 or more (Head or spouse),% Minority,% Black,% Native American,% Asian or Pacific Islander,% Hispanic,Average months on waiting list,Average months since moved in,% with utility allowance,Average utility allowance $$,% 0 - 1 bedrooms:,% 2 bedrooms,% 3+ bedrooms,% Overhoused,% in poverty (Census tract),% minority (Census tract),% single family owners (Census tract),Congressional District,CBSA,PLACE,Latitude,Longitude,State,PHA Total Units,HA category
7,Public Housing,2,A,NY Albany County Census Tract 8,36001000800,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,01000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 11,36001001100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,01000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 14,36001001400,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,01000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 15,36001001500,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,01000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 16,36001001600,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,01000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 17,36001001700,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,01000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 18.01,36001001801,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,01000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 18.02,36001001802,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,01000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 19.01,36001001901,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,01000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 19.02,36001001902,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,01000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 20,36001002000,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,01000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 21,36001002100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,01000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 22,36001002200,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,01000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 23,36001002300,216,87,186,99,5,6,1.4,270,293,512,13987,9974,12,42,16,11,19,39,3,58,25,89,75,1,11,62,8,41,77,35,6,53,27,14,1,94,75,0,2,21,22,81,0,-1,65,28,7,17,34,68,4,A,10580,01000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 25,36001002500,504,87,434,99,6,8,1.6,710,341,512,16206,9936,6,34,18,16,26,45,3,52,28,87,68,1,23,62,20,35,51,25,5,50,25,19,1,92,81,0,1,12,21,87,93,78,63,21,16,12,45,78,2,A,10580,01000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 26,36001002600,130,87,112,99,5,4,2.4,269,337,512,14441,6058,13,27,19,17,24,46,10,44,23,96,73,1,65,91,64,25,67,13,6,68,15,11,0,93,79,0,2,15,28,116,0,-1,17,49,34,12,26,60,18,A,10580,01000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 127,36001012700,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,16749,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 128,36001012800,68,99,65,96,6,14,2.6,174,324,304,13576,5284,3,35,31,11,20,46,11,42,21,98,80,12,58,77,54,5,0,2,14,65,17,5,0,3,2,0,0,2,7,61,98,120,5,63,33,20,20,9,12,A,10580,16749,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 129,36001012900,237,99,225,96,6,10,2.4,570,369,304,17501,7212,2,28,22,18,30,39,2,59,28,93,68,21,22,60,28,20,14,7,2,37,27,34,5,3,1,0,0,2,8,75,56,74,43,12,46,13,28,9,9,A,10580,16749,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 130,36001013000,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,16749,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 131,36001013100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,30521,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 132,36001013200,276,97,254,95,9,8,1.8,486,370,275,18886,10383,3,20,24,21,31,30,2,67,32,85,58,10,24,78,29,35,28,18,4,36,14,47,6,6,1,0,0,5,15,85,76,45,49,22,28,18,19,11,15,A,10580,78674,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 133,36001013300,5,97,5,95,9,-4,-4,-4,-4,-4,-4,17427,-4,-4,-4,-4,-4,-4,-4,-4,44,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-1,92,-4,-4,-4,-4,-4,-4,-1,-1,-1,A,10580,78674,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 134,36001013400,26,97,24,95,6,0,2.2,55,365,275,20696,9552,4,29,21,4,42,46,0,54,33,79,63,13,25,75,33,24,14,10,0,63,8,29,4,0,0,0,0,0,-1,89,67,33,50,17,33,8,10,7,28,A,10580,78674,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 135.02,36001013502,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 135.03,36001013503,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 135.05,36001013505,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 135.06,36001013506,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 136.01,36001013601,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 136.02,36001013602,41,87,35,99,5,6,2.8,98,539,512,25646,9254,3,3,17,17,60,69,0,31,39,83,40,6,74,83,69,12,50,6,3,80,11,6,3,86,80,0,0,9,27,67,97,152,3,54,43,20,5,19,38,A,10580,46536,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 137.03,36001013703,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 137.05,36001013705,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 137.06,36001013706,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 137.07,36001013707,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 138.01,36001013801,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 138.02,36001013802,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 139.01,36001013901,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,17332,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 139.02,36001013902,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,17332,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 140.01,36001014001,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 140.02,36001014002,5,87,4,99,5,-4,-4,-4,-4,-4,-4,4545,-4,-4,-4,-4,-4,-4,-4,-4,18,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,77,-4,-4,-4,-4,-4,-4,7,8,62,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 141,36001014100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,20148,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 142.01,36001014201,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 142.02,36001014202,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,20148,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 142.03,36001014203,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,20148,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 143.01,36001014301,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 143.02,36001014302,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 144.01,36001014401,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,16683,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 144.02,36001014402,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,60675,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 145.01,36001014501,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 145.02,36001014502,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 145.03,36001014503,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,77684,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 146.06,36001014606,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 146.07,36001014607,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,99999,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 146.08,36001014608,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,80423,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Albany County Census Tract 146.09,36001014609,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,10580,80423,-1,-1,NY,-1,A
